Sat0_x,Sat1_x,Sat2_x,Sat3_x,Sat0_y,Sat1_y,Sat2_y,Sat3_y
10045.643258469523,9822.048400329928,9863.070224591433,10355.903199340144,10088.975799835036,10091.286516939044,9733.072600494892,9817.426966121911
10044.751233156492,9821.144447880719,9865.746300530524,10357.711104238562,10089.427776059641,10089.502466312984,9731.716671821077,9820.995067374031
10043.85473275744,9820.258380837675,9868.435801727683,10359.48323832465,10089.870809581163,10087.709465514878,9730.387571256511,9824.581068970243
10042.953846921655,9819.390287806764,9871.138459235033,10361.219424386474,10090.304856096618,10085.907693843312,9729.085431710144,9828.184612313376
10042.048665736975,9818.540255596563,9873.854002789076,10362.919488806874,10090.729872201719,10084.09733147395,9727.810383394844,9831.805337052101
10041.13927972076,9817.708369209588,9876.582160837717,10364.583261580825,10091.145815395206,10082.278559441522,9726.562553814381,9835.442881116956
10040.225779810857,9816.894711833782,9879.322660567428,10366.210576332436,10091.552644083109,10080.451559621715,9725.342067750673,9839.09688075657
10039.308257356493,9816.099364834206,9882.075227930518,10367.801270331589,10091.950317582898,10078.616514712989,9724.149047251309,9842.766970574025
10038.386804109152,9815.322407744896,9884.839587672544,10369.355184510207,10092.338796127551,10076.773608218304,9722.983611617345,9846.45278356339
10037.461512213387,9814.563918260914,9887.615463359836,10370.87216347817,10092.718040869542,10074.923024426776,9721.845877391372,9850.153951146449
10036.53247419762,9813.823972230577,9890.40257740714,10372.352055538846,10093.088013884711,10073.06494839524,9720.735958345866,9853.87010320952
10035.599782964877,9813.102643647871,9893.200651105371,10373.794712704259,10093.448678176064,10071.199565929754,9719.653965471805,9857.600868140495
10034.663531783503,9812.400004645053,9896.009404649492,10375.199990709896,10093.799997677474,10069.327063567005,9718.60000696758,9861.34587286599
10033.723814277837,9811.716125485436,9898.828557166491,10376.567749029127,10094.141937257282,10067.447628555674,9717.574188228155,9865.104742888654
10032.780724418846,9811.05107455637,9901.657826743463,10377.89785088726,10094.474462721815,10065.561448837692,9716.576611834555,9868.877102324617
10031.83435651473,9810.40491836239,9904.496930455809,10379.190163275221,10094.797540818805,10063.668713029461,9715.607377543583,9872.662573941077
10030.884805201493,9809.777721518578,9907.345584395523,10380.444556962844,10095.111139240711,10061.769610402984,9714.666582277867,9876.460779194033
10029.93216543347,9809.169546744097,9910.203503699588,10381.660906511806,10095.41522662795,10059.864330866942,9713.754320116146,9880.271338266117
10028.97653247385,9808.580454855917,9913.07040257845,10382.839090288167,10095.709772572041,10057.953064947698,9712.870682283876,9884.093870104602
10028.018001885128,9808.010504762735,9915.945994344616,10383.97899047453,10095.994747618633,10056.036003770256,9712.015757144101,9887.927992459488
10027.056669519567,9807.459753459087,9918.829991441302,10385.080493081829,10096.270123270457,10054.113339039131,9711.189630188628,9891.773321921735
10026.092631509599,9806.928256019643,9921.722105471203,10386.143487960717,10096.53587199018,10052.185263019199,9710.392384029463,9895.629473961602
10025.125984258226,9806.416065593703,9924.622047225323,10387.167868812594,10096.79196720315,10050.251968516452,9709.624098390554,9899.496062967097
10024.156824429365,9805.923233399884,9927.529526711907,10388.15353320023,10097.038383300058,10048.313648858728,9708.884850099828,9903.372702282544
10023.18524893819,9805.449808720998,9930.44425318543,10389.100382558005,10097.275095639501,10046.370497876382,9708.174713081497,9907.259004247238
10022.211354941444,9804.995838899113,9933.365935175669,10390.008322201775,10097.502080550443,10044.422709882887,9707.49375834867,9911.154580234224
10021.235239827713,9804.561369330835,9936.294280516862,10390.87726133833,10097.719315334582,10042.470479655425,9706.842053996254,9915.05904068915
10020.257001207694,9804.14644346276,9939.228996376916,10391.70711307448,10097.92677826862,10040.51400241539,9706.21966519414,9918.971995169222
10019.276736904436,9803.751102787128,9942.16978928669,10392.497794425744,10098.124448606437,10038.553473808874,9705.62665418069,9922.893052382255
10018.294544943552,9803.375386837677,9945.116365169344,10393.249226324648,10098.312306581161,10036.589089887104,9705.063080256514,9926.821820225792
10017.310523543418,9803.019333185688,9948.068429369745,10393.961333628624,10098.490333407157,10034.621047086835,9704.528999778531,9930.757905826327
10016.324771105355,9802.68297743623,9951.025686683934,10394.63404512754,10098.658511281885,10032.649542210711,9704.024466154346,9934.700915578578
10015.337386203786,9802.3663532246,9953.98784138864,10395.2672935508,10098.8168233877,10030.674772407572,9703.5495298369,9938.650455184854
10014.348467576378,9802.069492212953,9956.954597270866,10395.861015574095,10098.965253893524,10028.696935152757,9703.104238319429,9942.606129694488
10013.35811411417,9801.792424087142,9959.925657657494,10396.415151825717,10099.103787956428,10026.716228228337,9702.688636130713,9946.567543543324
10012.36642485168,9801.53517655375,9962.900725444959,10396.929646892499,10099.232411723126,10024.732849703361,9702.302764830625,9950.53430059328
10011.373498957011,9801.297775337316,9965.879503128965,10397.404449325366,10099.351112331342,10022.746997914024,9701.946663005976,9954.506004171953
10010.379435721925,9801.080244177765,9968.861692834224,10397.83951164447,10099.459877911118,10020.75887144385,9701.620366266647,9958.482257112299
10009.384334551916,9800.88260482803,9971.846996344251,10398.234790343942,10099.558697585986,10018.768669103833,9701.323907242044,9962.462661792335
10008.388294956272,9800.70487705188,9974.835115131184,10398.590245896241,10099.64756147406,10016.776589912544,9701.05731557782,9966.446820174911
10007.391416538123,9800.547078621947,9977.825750385631,10398.905842756107,10099.726460689026,10014.782833076246,9700.82061793292,9970.434333847508
10006.39379898448,9800.40922531794,9980.818603046562,10399.181549364117,10099.79538734103,10012.787597968958,9700.613837976913,9974.424804062084
10005.395542056265,9800.29133092508,9983.813373831204,10399.417338149842,10099.85433453746,10010.79108411253,9700.436996387618,9978.41783177494
10004.396745578342,9800.1934072327,9986.809763264975,10399.6131855346,10099.903296383649,10008.793491156683,9700.290110849051,9982.413017686635
10003.397509429524,9800.115464033095,9989.807471711427,10399.769071933812,10099.942267983453,10006.795018859048,9700.173196049642,9986.409962281903
10002.397933532595,9800.057509120516,9992.806199402214,10399.88498175897,10099.971245439743,10004.79586706519,9700.086263680772,9990.408265869619
10001.398117844312,9800.019548290406,9995.805646467066,10399.96090341919,10099.990225854797,10002.796235688622,9700.029322435608,9994.407528622754
10000.398162345407,9800.001585338816,9998.805512963776,10399.996829322368,10099.999207330591,10000.796324690817,9700.002378008225,9998.407350618369
9999.398167030602,9800.00362206203,10001.805498908194,10399.992755875943,10099.998188968986,9998.796334061204,9700.005433093043,10002.407331877594
9998.39823189859,9800.025658256372,10004.805304304227,10399.948683487255,10099.987170871815,9996.796463797182,9700.038487384558,10006.407072405635
9997.398456942055,9800.067691718245,10007.804629173832,10399.86461656351,10099.966154140877,9994.79691388411,9700.101537577368,10010.406172231777
9996.39894213766,9800.129718244336,10010.803173587025,10399.740563511326,10099.935140877831,9992.797884275316,9700.194577366505,10014.404231449365
9995.399787436047,9800.211731632045,10013.80063769186,10399.576536735909,10099.894134183976,9990.799574872093,9700.31759744807,10018.400850255815
9994.401092751858,9800.313723680101,10016.79672174443,10399.372552639796,10099.84313815995,9988.802185503715,9700.470585520152,10022.395628992572
9993.402957953727,9800.435684189386,10019.791126138818,10399.12863162123,10099.782157905307,9986.805915907455,9700.653526284077,10026.388168185093
9992.405482854305,9800.577600963947,10022.783551437087,10398.844798072107,10099.711199518028,9984.810965708608,9700.86640144592,10030.378068582784
9991.408767200266,9800.739459812226,10025.7736983992,10398.521080375547,10099.630270093887,9982.817534400534,9701.10918971834,10034.364931198932
9990.41291066235,9800.921244548475,10028.76126801295,10398.157510903047,10099.539377725761,9980.8258213247,9701.381866822714,10038.3483573506
9989.418012825377,9801.122936994372,10031.745961523866,10397.754126011256,10099.438531502814,9978.836025650757,9701.684405491558,10042.327948698487
9988.424173178306,9801.344516980838,10034.727480465084,10397.310966038323,10099.327741509582,9976.84834635661,9702.016775471257,10046.303307286778
9987.431491104267,9801.58596235006,10037.705526687196,10396.82807529988,10099.207018824969,9974.862982208537,9702.378943525091,10050.274035582926
9986.440065870647,9801.847248957703,10040.67980238806,10396.305502084593,10099.076375521148,9972.880131741294,9702.770873436555,10054.239736517413
9985.449996619138,9802.128350675324,10043.650010142585,10395.743298649353,10098.935824662338,9970.899993238278,9703.192526012985,10058.200013523445
9984.461382355843,9802.429239392985,10046.61585293247,10395.141521214033,10098.785380303509,9968.922764711688,9703.643859089476,10062.154470576626
9983.474321941363,9802.749885022064,10049.577034175907,10394.500229955873,10098.62505748897,9966.948643882728,9704.124827533095,10066.102712234544
9982.48891408092,9803.090255498266,10052.533257757243,10393.819489003468,10098.454872250868,9964.977828161838,9704.635383247398,10070.044343676323
9981.505257314473,9803.450316784827,10055.484228056579,10393.099366430344,10098.274841607586,9963.010514628946,9705.17547517724,10073.978970742106
9980.523450006884,9803.83003287592,10058.429649979349,10392.33993424816,10098.08498356204,9961.046900013767,9705.74504931388,10077.906199972464
9979.543590338064,9804.22936580025,10061.36922898581,10391.541268399498,10097.885317099875,9959.087180676126,9706.344048700375,10081.825638647746
9978.565776293162,9804.648275624859,10064.302671120513,10390.70344875028,10097.67586218757,9957.131552586325,9706.972413437288,10085.73689482735
9977.59010565277,9805.086720459112,10067.229683041689,10389.826559081774,10097.456639770444,9955.18021130554,9707.63008068867,10089.63957738892
9976.616675983138,9805.544656458893,10070.149972050587,10388.910687082212,10097.227671770554,9953.233351966275,9708.316984688341,10093.53329606745
9975.645584626422,9806.022037830982,10073.063246120737,10387.955924338035,10096.988981084509,9951.291169252841,9709.033056746473,10097.417661494317
9974.676928690946,9806.51881683764,10075.969213927161,10386.962366324718,10096.74059158118,9949.353857381893,9709.778225256461,10101.292285236215
9973.7108050415,9807.034943801382,10078.8675848755,10385.930112397236,10096.48252809931,9947.421610083,9710.552415702072,10105.156779834
9972.747310289642,9807.570367109938,10081.758069131074,10384.859265780122,10096.21481644503,9945.494620579284,9711.355550664908,10109.010758841432
9971.786540784044,9808.125033221428,10084.640377647867,10383.749933557147,10095.937483389287,9943.573081568089,9712.18754983214,10112.853836863822
9970.828592600858,9808.698886669697,10087.514222197427,10382.602226660603,10095.65055666515,9941.657185201715,9713.048330004547,10116.68562959657
9969.873561534101,9809.291870069885,10090.379315397697,10381.41625986023,10095.354064965057,9939.747123068202,9713.937805104828,10120.505753863597
9968.921543086086,9809.903924124143,10093.235370741742,10380.192151751715,10095.04803793793,9937.843086172172,9714.855886186213,10124.313827655656
9967.972632457862,9810.534987627574,10096.082102626411,10378.930024744852,10094.732506186214,9935.945264915727,9715.80248144136,10128.109470168547
9967.026924539705,9811.184997474356,10098.919226380884,10377.630005051287,10094.407501262822,9934.053849079412,9716.777496211535,10131.892301841177
9966.084513901616,9811.853888664045,10101.74645829515,10376.29222267191,10094.073055667977,9932.169027803233,9717.780832996068,10135.661944393534
9965.145494783874,9812.54159430808,10104.563515648377,10374.916811383839,10093.72920284596,9930.29098956775,9718.812391462121,10139.418020864503
9964.209961087608,9813.24804563647,10107.370116737175,10373.50390872706,10093.375977181766,9928.419922175217,9719.872068454704,10143.160155649566
9963.27800636541,9813.97317200467,10110.165980903772,10372.053655990661,10093.013413997665,9926.556012730818,9720.959758007004,10146.887974538364
9962.34972381197,9814.716900900647,10112.950828564084,10370.566198198707,10092.641549549677,9924.699447623943,9722.07535135097,10150.601104752113
9961.425206254778,9815.479157952132,10115.724381235666,10369.041684095737,10092.260421023933,9922.850412509555,9723.218736928198,10154.299174980888
9960.504546144814,9816.259866934055,10118.486361565561,10367.48026613189,10091.870066532972,9921.009092289625,9724.389800401083,10157.981815420748
9959.587835547321,9817.058949776168,10121.236493358037,10365.882100447663,10091.470525111916,9919.175671094641,9725.588424664253,10161.648657810716
9958.675166132598,9817.876326570853,10123.974501602208,10364.247346858292,10091.061836714573,9917.350332265194,9726.81448985628,10165.299335469612
9957.766629166823,9818.711915581112,10126.700112499531,10362.576168837773,10090.644042209444,9915.533258333646,9728.06787337167,10168.933483332707
9956.862315502938,9819.565633248742,10129.413053491186,10360.868733502517,10090.21718337563,9913.724631005876,9729.348449873112,10172.550737988247
9955.962315571554,9820.437394202683,10132.113053285337,10359.125211594634,10089.781302898658,9911.924631143109,9730.656091304025,10176.150737713782
9955.066719371916,9821.32711126757,10134.79984188425,10357.345777464861,10089.336444366216,9910.133438743833,9731.990666901354,10179.733122512336
9954.175616462897,9822.234695472436,10137.473150611311,10355.530609055128,10088.882652263783,9908.351232925792,9733.352043208653,10183.297534148414
9953.289095954044,9823.160056059618,10140.13271213787,10353.679887880766,10088.419971970192,9906.578191908086,9734.740084089426,10186.843616183827
9952.407246496668,9824.103100493827,10142.778260509993,10351.793799012346,10087.948449753087,9904.814492993339,9736.15465074074,10190.371014013324
9951.530156274985,9825.063734471407,10145.409531175046,10349.872531057186,10087.468132764296,9903.06031254997,9737.595601707111,10193.879374900062
9950.657912997282,9826.04186192976,10148.026261008155,10347.91627614048,10086.97906903512,9901.315825994563,9739.06279289464,10197.368348010874
9949.79060388716,9827.037385056956,10150.628188338518,10345.925229886088,10086.481307471522,9899.581207774321,9740.556077585434,10200.83758445136
9948.92831567481,9828.050204301511,10153.21505297557,10343.89959139698,10085.974897849244,9897.85663134962,9742.075306452265,10204.286737300763
9948.071134588332,9829.080218382343,10155.786596235006,10341.839563235313,10085.459890808828,9896.142269176662,9743.620327573515,10207.715461646674
9947.21914634512,9830.127324298906,10158.342560964638,10339.745351402187,10084.936337850546,9894.438292690242,9745.19098644836,10211.123414619517
9946.372436143292,9831.191417341479,10160.882691570125,10337.617165317042,10084.40429132926,9892.744872286583,9746.78712601222,10214.510255426834
9945.531088653159,9832.272391101644,10163.406734040524,10335.45521779671,10083.863804449178,9891.062177306318,9748.408586652466,10217.875645387365
9944.695188008769,9833.370137482927,10165.914435973691,10333.259725034146,10083.314931258537,9889.39037601754,9750.05520622439,10221.21924796492
9943.864817799493,9834.484546711603,10168.405546601522,10331.030906576794,10082.757726644199,9887.729635598986,9751.726820067404,10224.540728802029
9943.040061061656,9835.61550734768,10170.87981681503,10328.768985304641,10082.19224632616,9886.080122123314,9753.423261021519,10227.839755753374
9942.221000270249,9836.762906296035,10173.336999189256,10326.474187407932,10081.618546851983,9884.442000540495,9755.144359444052,10231.115998919007
9941.407717330663,9837.92662881773,10175.77684800801,10324.146742364543,10081.036685591136,9882.815434661326,9756.889943226593,10234.369130677347
9940.600293570518,9839.106558541482,10178.199119288443,10321.786882917038,10080.44672072926,9881.200587141038,9758.659837812222,10237.598825717925
9939.798809731517,9840.302577475302,10180.603570805448,10319.394845049395,10079.84871126235,9879.597619463035,9760.453866212953,10240.804761073929
9939.003345961375,9841.514566018293,10182.989962115873,10316.970867963411,10079.242716990853,9878.006691922752,9762.271849027442,10243.986616154496
9938.213981805808,9842.742402972613,10185.358054582577,10314.515194054771,10078.628798513693,9876.427963611615,9764.113604458922,10247.14407277677
9937.43079620057,9843.985965555588,10187.70761139829,10312.028068888822,10078.007017222206,9874.861592401141,9765.978948333384,10250.276815197718
9936.653867463572,9845.245129411996,10190.038397609282,10309.509741176005,10077.377435294002,9873.307734927144,9767.867694117997,10253.38453014571
9935.88327328704,9846.519768626502,10192.350180138881,10306.960462746994,10076.740115686749,9871.76654657408,9769.779652939755,10256.466906851841
9935.119090729748,9847.809755736245,10194.642727810755,10304.38048852751,10076.095122131877,9870.238181459496,9771.714633604368,10259.523637081007
9934.361396209317,9849.11496174359,10196.915811372051,10301.770076512821,10075.442519128206,9868.722792418632,9773.672442615383,10262.554415162735
9933.610265494564,9850.435256129022,10199.169203516305,10299.129487741957,10074.78237193549,9867.220530989129,9775.652884193532,10265.55893802174
9932.865773697938,9851.770506864204,10201.402678906183,10296.45898627159,10074.114746567897,9865.731547395879,9777.655760296308,10268.536905208244
9932.127995267998,9853.120580425177,10203.616014196004,10293.758839149645,10073.439709787412,9864.255990535998,9779.680870637765,10271.488018928005
9931.397003981972,9854.485341805708,10205.808988054085,10291.029316388584,10072.757329097147,9862.794007963943,9781.728012708561,10274.411984072112
9930.672872938378,9855.864654530797,10207.981381184867,10288.270690938407,10072.067672734602,9861.345745876755,9783.796981796195,10277.30850824649
9929.955674549718,9857.258380670319,10210.13297635085,10285.48323865936,10071.37080966484,9859.911349099435,9785.88757100548,10280.177301801132
9929.245480535232,9858.666380852825,10212.263558394305,10282.66723829435,10070.666809573588,9858.490961070464,9787.999571279237,10283.018077859073
9928.542361913731,9860.088514279467,10214.372914258807,10279.822971441066,10069.955742860267,9857.084723827462,9790.1327714192,10285.830552345076
9927.846388996491,9861.524638738088,10216.460833010527,10276.950722523825,10069.237680630957,9855.692777992981,9792.286958107132,10288.614444014038
9927.157631380223,9862.97461061744,10218.52710585933,10274.05077876512,10068.51269469128,9854.315262760447,9794.46191592616,10291.369474479106
9926.476157940117,9864.438284921544,10220.571526179652,10271.123430156915,10067.780857539228,9852.952315880231,9796.657427382313,10294.095368239536
9925.802036822945,9865.915515284185,10222.593889531165,10268.168969431628,10067.042242357908,9851.604073645889,9798.873272926277,10296.79185270822
9925.13533544026,9867.406153983564,10224.59399367922,10265.187692032874,10066.296923008218,9850.27067088052,9801.109230975346,10299.45865823896
9924.476120461644,9868.91005195705,10226.571638615067,10262.179896085903,10065.544974021475,9848.952240923289,9803.365077935572,10302.095518153423
9923.824457808047,9870.427058816096,10228.526626575862,10259.145882367808,10064.786470591951,9847.648915616091,9805.640588224145,10304.702168767815
9923.180412645188,9871.957022861287,10230.458762064438,10256.085954277429,10064.021488569357,9846.360825290374,9807.935534291928,10307.27834941925
9922.544049377047,9873.499791097487,10232.367851868856,10253.000417805026,10063.250104451257,9845.088098754097,9810.24968664623,10309.823802491806
9921.915431639425,9875.055209249162,10234.253705081725,10249.889581501677,10062.47239537542,9843.83086327885,9812.582813873742,10312.3382734423
9921.294622293568,9876.62312177579,10236.116133119296,10246.753756448417,10061.688439112104,9842.589244587136,9814.934682663687,10314.82151082573
9920.681683419893,9878.20337188743,10237.95494974032,10243.593256225142,10060.898314056285,9841.363366839787,9817.305057831143,10317.273266320426
9920.076676311779,9879.795801560382,10239.769971064665,10240.408396879237,10060.102099219808,9840.153352623556,9819.693702340574,10319.693294752886
9919.47966146943,9881.400251553008,10241.56101559171,10237.199496893983,10059.299874223496,9838.95932293886,9822.100377329512,10322.08135412228
9918.890698593834,9883.016561421648,10243.327904218497,10233.966877156705,10058.491719289175,9837.78139718767,9824.524842132472,10324.437205624663
9918.309846580789,9884.644569536658,10245.070460257633,10230.710860926683,10057.677715231672,9836.619693161578,9826.966854304987,10326.760613676845
9917.73716351501,9886.284113098585,10246.78850945497,10227.431773802828,10056.857943450706,9835.47432703002,9829.426169647879,10329.05134593996
9917.172706664327,9887.935028154441,10248.481880007017,10224.129943691118,10056.03248592278,9834.345413328656,9831.90254223166,10331.30917334269
9916.616532473956,9889.597149614094,10250.15040257813,10220.805700771813,10055.201425192954,9833.233064947912,9834.39572442114,10333.533870104175
9916.068696560851,9891.270311266782,10251.793910317445,10217.459377466435,10054.364844366608,9832.137393121704,9836.905466900174,10335.725213756594
9915.529253708148,9892.954345797736,10253.412238875555,10214.091308404526,10053.522827101131,9831.058507416297,9839.431518696605,10337.882985167407
9914.998257859683,9894.649084804907,10255.005226420953,10210.701830390186,10052.675457597546,9829.996515719364,9841.97362720736,10340.00696856127
9914.475762114595,9896.354358815805,10256.572713656215,10207.291282368391,10051.822820592097,9828.95152422919,9844.531538223708,10342.096951541618
9913.961818722028,9898.06999730445,10258.114543833917,10203.8600053911,10050.965001347775,9827.923637444055,9847.104995956675,10344.152725111891
9913.456479075889,9899.795828708424,10259.630562772334,10200.408342583154,10050.102085645789,9826.912958151777,9849.693743062635,10346.174083696445
9912.959793709724,9901.531680446022,10261.12061887083,10196.936639107957,10049.234159776988,9825.919587419447,9852.297520669033,10348.160825161107
9912.471812291653,9903.27737893352,10262.58456312504,10193.44524213296,10048.36131053324,9824.943624583308,9854.91606840028,10350.112750833387
9911.992583619414,9905.032749602522,10264.022249141755,10189.934500794954,10047.483625198738,9823.98516723883,9857.549124403784,10352.029665522341
9911.522155615476,9906.797616917425,10265.433533153577,10186.40476616515,10046.601191541287,9823.04431123095,9860.196425376138,10353.911377538101
9911.060575322243,9908.571804392968,10266.818274033274,10182.856391214062,10045.714097803515,9822.121150644483,9862.857706589453,10355.757698711033
9910.60788889736,9910.355134611884,10268.176333307918,10179.289730776234,10044.822432694058,9821.215777794721,9865.532701917824,10357.568444410557
9910.164141609097,9912.147429242632,10269.507575172709,10175.705141514736,10043.926285378684,9820.328283218194,9868.221143863948,10359.343433563612
9909.729377831809,9913.948509057247,10270.811866504573,10172.102981885508,10043.025745471377,9819.458755663618,9870.92276358587,10361.082488672764
9909.303641041513,9915.758193949245,10272.089076875462,10168.483612101509,10042.120903025378,9818.607282083025,9873.637290923869,10362.785435833948
9908.886973811532,9917.57630295165,10273.339078565403,10164.847394096703,10041.211848524175,9817.773947623065,9876.364454427472,10364.452104753871
9908.479417808243,9919.402654255071,10274.56174657527,10161.19469148986,10040.298672872465,9816.958835616488,9879.103981382606,10366.082328767026
9908.081013786907,9921.237065225903,10275.75695863928,10157.525869548195,10039.38146738705,9816.162027573813,9881.855597838854,10367.675944852374
9907.691801587593,9923.079352424576,10276.924595237222,10153.841295150847,10038.460323787713,9815.383603175185,9884.619028636864,10369.23279364963
9907.311820131197,9924.929331623907,10278.06453960641,10150.141336752185,10037.535334188045,9814.623640262393,9887.393997435862,10370.752719475215
9906.941107415547,9926.786817827518,10279.17667775336,10146.426364344965,10036.606591086242,9813.882214831094,9890.180226741277,10372.23557033781
9906.579700511607,9928.651625288334,10280.260898465178,10142.696749423332,10035.674187355833,9813.159401023215,9892.9774379325,10373.68119795357
9906.227635559766,9930.523567527165,10281.3170933207,10138.95286494567,10034.738216236417,9812.455271119534,9895.785351290748,10375.089457760932
9905.884947766226,9932.402457351347,10282.34515670132,10135.195085297308,10033.798771324327,9811.769895532454,9898.60368602702,10376.460208935094
9905.55167139948,9934.288106873462,10283.344985801557,10131.423786253077,10032.85594656327,9811.103342798962,9901.432160310193,10377.793314402075
9905.227839786889,9936.18032753013,10284.316480639334,10127.63934493974,10031.909836234936,9810.455679573777,9904.270491295194,10379.088640852446
9904.913485311341,9938.07893010086,10285.259544065975,10123.842139798277,10030.960534949569,9809.826970622682,9907.118395151292,10380.346058754634
9904.608639408025,9939.983724726982,10286.174081775927,10120.032550546033,10030.008137636509,9809.217278816048,9909.975587090474,10381.565442367903
9904.313332561274,9941.894520930618,10287.060002316179,10116.210958138763,10029.05273953469,9808.626665122547,9912.841781395928,10382.746669754906
9904.027594301528,9943.81112763374,10287.917217095415,10112.377744732521,10028.09443618313,9808.055188603057,9915.716691450609,10383.889622793886
9903.751453202376,9945.733353177273,10288.745640392872,10108.533293645452,10027.133323411363,9807.502906404752,9918.60002976591,10384.994187190496
9903.484936877698,9947.661005340267,10289.545189366909,10104.677989319465,10026.169497329865,9806.969873755394,9921.491508010402,10386.060252489211
9903.228071978901,9949.593891359113,10290.315784063296,10100.812217281777,10025.203054320444,9806.456143957803,9924.390837038667,10387.087712084396
9902.980884192264,9951.531817946816,10291.057347423208,10096.93636410637,10024.234091026592,9805.961768384528,9927.297726920222,10388.076463230944
9902.74339823636,9953.474591312333,10291.769805290922,10093.050817375331,10023.262704343833,9805.486796472718,9930.211886968502,10389.026407054564
9902.515637859584,9955.42201717995,10292.453086421248,10089.155965640099,10022.288991410025,9805.031275719168,9933.133025769926,10389.937448561664
9902.297625837786,9957.373900808701,10293.107122486645,10085.252198382597,10021.31304959565,9804.595251675571,9936.060851213051,10390.809496648859
9902.089383971985,9959.330047011848,10293.731848084046,10081.339905976301,10020.334976494076,9804.17876794397,9938.995070517773,10391.64246411206
9901.890933086195,9961.290260176404,10294.327200741414,10077.419479647193,10019.354869911798,9803.78186617239,9941.935390264605,10392.436267655217
9901.70229302534,9963.254344282683,10294.89312092398,10073.491311434633,10018.372827858659,9803.40458605068,9944.881516424026,10393.19082789864
9901.523482653267,9965.222102923914,10295.429552040197,10069.555794152173,10017.388948538044,9803.046965306536,9947.83315438587,10393.906069386929
9901.354519850867,9967.19333932587,10295.9364404474,10065.61332134826,10016.403330337065,9802.709039701733,9950.790008988804,10394.581920596534
9901.195421514276,9969.167856366554,10296.413735457172,10061.664287266893,10015.416071816722,9802.390843028552,9953.751784549831,10395.218313942896
9901.046203553196,9971.145456595908,10296.861389340409,10057.709086808183,10014.427271702045,9802.092407106395,9956.718184893864,10395.815185787213
9900.9068808893,9973.125942255558,10297.279357332096,10053.748115488883,10013.43702887222,9801.813761778603,9959.688913383337,10396.372476442795
9900.77746745474,9975.109115298588,10297.66759763578,10049.781769402825,10012.445442350707,9801.55493490948,9962.663672947881,10396.890130181042
9900.657976190747,9977.094777409344,10298.026071427757,10045.81044518131,10011.452611295328,9801.315952381494,9965.642166114018,10397.36809523701
9900.54841904635,9979.082730023272,10298.354742860947,10041.834539953454,10010.458634988363,9801.096838092702,9968.62409503491,10397.806323814595
9900.448806977174,9981.072774346769,10298.653579068477,10037.854451306464,10009.463612826616,9800.897613954348,9971.609161520151,10398.204772091303
9900.359149944341,9983.064711377056,10298.922550166979,10033.870577245889,10008.467644311471,9800.718299888682,9974.597067065584,10398.563400222638
9900.279456913478,9985.058341922093,10299.161629259565,10029.883316155814,10007.470829038954,9800.558913826957,9977.58751288314,10398.882172346084
9900.209735853825,9987.053466620488,10299.370792438523,10025.893066759027,10006.473266689756,9800.419471707652,9980.58019993073,10399.161056584699
9900.149993737428,9989.049885961429,10299.550018787715,10021.90022807714,10005.475057019285,9800.299987474857,9983.574828942144,10399.400025050287
9900.10023653845,9991.047400304651,10299.699290384651,10017.905199390696,10004.476299847674,9800.200473076899,9986.571100456978,10399.599053846201
9900.060469232567,9993.045809900383,10299.818592302297,10013.908380199235,10003.477095049808,9800.120938465136,9989.568714850575,10399.75812306973
9900.030695796479,9995.04491490933,10299.907912610563,10009.910170181343,10002.477542545335,9800.061391592959,9992.567372363992,10399.877216814082
9900.010919207503,9997.044515422655,10299.967242377488,10005.910969154693,10001.477742288673,9800.021838415008,9995.566773133982,10399.956323169983
9900.001141443285,9999.044411481975,10299.996575670148,10001.911177036052,10000.477794259014,9800.002282886568,9998.566617222961,10399.995434226863
9900.001363481588,10001.04440309935,10299.995909555237,9997.9111938013,9999.477798450325,9800.002726963176,10001.566604649026,10399.994546073649
9900.011585300212,10003.044290277287,10299.965244099365,9993.911419445427,9998.477854861358,9800.023170600423,10004.566435415929,10399.953658799155
9900.03180587698,10005.043873028731,10299.904582369056,9989.912253942537,9997.478063485634,9800.063611753963,10007.565809543097,10399.872776492073
9900.062023189857,10007.042951397078,10299.813930430428,9985.914097205845,9996.478524301461,9800.124046379715,10010.564427095616,10399.75190724057
9900.102234217133,10009.041325476153,10299.693297348602,9981.917349047693,9995.479337261924,9800.204468434265,10013.56198821423,10399.59106313147
9900.15243493774,10011.038795430215,10299.542695186783,9977.92240913957,9994.480602284893,9800.304869875477,10016.558193145322,10399.390260249045
9900.212620331646,10013.035161513933,10299.362139005065,9973.929676972135,9993.482419243033,9800.42524066329,10019.552742270898,10399.14951867342
9900.282784380363,10015.030224092361,10299.151646858914,9969.939551815276,9992.484887953819,9800.565568760725,10022.545336138543,10398.868862478552
9900.362920067544,10017.023783660907,10298.911239797368,9965.952432678187,9991.488108169546,9800.725840135088,10025.535675491361,10398.548319729825
9900.453019379687,10019.015640865273,10298.640941860936,9961.968718269456,9990.492179567364,9800.906038759376,10028.523461297907,10398.187922481247
9900.553073306939,10021.005596521398,10298.340780079183,9957.988806957206,9989.497201739301,9801.106146613878,10031.508394782097,10397.787706772244
9900.663071843986,10022.993451635375,10298.010784468039,9954.01309672925,9988.503274182312,9801.326143687973,10034.490177453063,10397.347712624052
