x,y
414.689045388432,263.6287050462467
399.94708731224273,273.87900329063655
396.96495167593196,272.76915350760805
398.9460368475519,260.80294926165374
392.33287323979147,269.5500645185335
400.5182645476544,267.11834521152707
420.62361368890896,256.0610759859497
419.1737415873592,255.75267855459498
393.2428915858938,277.1279666907558
398.9062117312944,268.68207287167786
421.41794615986885,276.53869287340166
427.7132075600885,272.4687088914012
430.7754348004407,259.2119057291076
440.7256957446891,257.4675225406754
444.06617771023537,271.4880711626725
448.91365881872593,276.11274561730517
453.67865186694775,270.780029578352
464.03869906129046,288.21362068639684
473.6267556622698,299.06270883104565
466.8539404730879,292.3848366023164
454.4451802301695,306.7073673106008
453.9033815540958,322.70580673541065
448.0842647272278,320.33071690712484
451.03851559914034,331.54521759371994
453.6460175571354,335.6564651437971
455.81129323019155,339.4283423465567
446.6465930513441,342.2376133562895
446.78080311622944,343.669368547431
453.70416867559595,338.8625871373422
454.8590884015496,337.88896830960715
461.03210845129826,347.73667481976304
453.47785582756137,355.5957791307892
476.1356890297497,342.884209872463
469.8339700765986,336.07843387402124
469.04299286116566,354.30692473356123
471.1765196246374,349.359988780689
479.39455466769317,345.36194346998053
492.6286762879125,350.41461387242066
508.5164702516152,345.80117144089047
540.8250413753356,356.04701769122505
549.3708429012025,357.5351332151484
544.1148717098582,350.85744643891246
544.7550984488523,344.88474858398115
549.5818555713365,338.62377426550796
557.7926825797266,350.1849913067549
552.7342775057037,364.11185198430184
552.354858148182,377.66473084518407
558.7365216210943,390.888014061755
550.7663236657975,391.82007419396274
567.2806162717068,387.63970571714697
548.9086040148989,370.2138139023824
525.8441974881382,351.07217468321414
523.7278058562533,365.8574555116314
521.3055130611216,371.0927290476457
522.2055981594855,373.17821850200596
522.5236097620383,373.43641505892606
529.1352507618085,363.6765883445129
541.2365225351557,374.87676767699054
541.2859491263966,384.93070191931236
536.2725048638249,381.55847168055897
539.8351433665257,381.65626142971036
537.3477630398095,376.9317810418444
533.772815821949,388.3234684838093
516.3395817652655,393.8484121275026
515.9752122471357,403.1265471274991
523.1259483835294,377.30120245096987
530.9724144883036,382.5439448854541
533.1910428545691,379.8572067226752
543.7238550741254,377.72691362556486
564.0710313406222,385.370742180508
587.449312015017,379.5154022113056
571.8900556126885,388.6632981861638
582.4170962299413,391.01689915671136
569.0291637724948,388.5379473095502
577.2090191116981,388.69618405301276
578.0491672569742,388.94159436639524
570.7100207007092,385.6113911055592
558.4444664955038,405.2909905886695
555.6907377441239,412.06709240684506
547.4718782977108,422.0123748028559
530.7402685213577,433.21852598340547
532.3865892725706,456.3245765194126
521.3212485441304,459.0883813210085
526.993566682969,473.4173732447709
524.7649970690612,476.28201731001377
505.3403297782875,469.9803286697867
511.85648928383995,483.0220719328188
511.03912659318377,505.58562716480174
530.6416188576746,506.9791022470536
508.5065888459368,491.20343848899375
502.72800057966265,504.3618495682354
507.8307234575003,485.4193714060073
507.5430651687987,503.5529851516385
505.7950182957722,498.0532889788818
528.3412593209533,500.5873843468653
525.5496883330925,506.08905593514805
527.7213355968333,503.7976331527971
541.805898882353,516.954651180642
552.214514463764,517.9257790049066
565.6835182277588,519.4287532133199
572.3499509000471,531.7656218927149
582.438394502704,551.6631687247776
588.9512346631057,536.8225688660953
579.3495336132829,552.3236370529125
578.0367019139567,558.1890285042434
571.5221453486485,570.1978427410464
569.6738228603206,586.7789251271416
566.3514826513388,599.9602590943186
575.0954436995474,594.7363400401771
588.0854070270192,587.7199951354171
581.8607351379767,596.937108056544
577.6073151233168,592.9986773839989
576.1683080312129,584.9969854852737
588.6182521279518,593.0821324701222
589.924965161047,593.9982117983868
596.4265202887187,613.6515628035776
607.1362183140411,610.5669914608236
616.9104103665297,611.3792797397928
616.9204285284925,632.043993491314
614.7310495517113,629.25214434004
597.209996679259,617.2288528855087
603.721226066605,612.2796438736563
610.8753640844375,603.1309333499969
605.2022658211201,611.8766404195569
621.8111896257509,619.801368433797
635.7894980429634,638.8473101475212
648.1903895745044,631.6629097645209
649.136942449429,639.96486647137
646.9884734365465,646.4843268445823
633.1969105826018,640.1980470560181
640.4857080384536,619.8271819448935
631.4085830156081,621.649998765792
616.2146382694128,624.221208726613
610.2191633624952,623.3052627716047
609.62933482849,627.1981947471912
605.9914474826669,630.0950588204171
601.9798794761731,637.6557939211909
620.9179706090539,641.6244917136938
624.6166631625296,631.9844120020819
633.5503254191334,626.4037387165196
627.4618534544121,633.9781332450999
631.2722408979909,647.0498877545905
647.701010182954,643.6530721325655
650.9847800845134,663.2572239683187
662.650172586804,672.3877144713514
677.7122332381585,668.3416847797076
686.0780673323048,684.4342186733477
704.2871901885223,678.3723704995255
703.7704481122081,684.1995222367691
702.8804746821099,682.2813598386886
711.7204879639295,680.7472600100184
695.8413590519324,686.3657331684141
693.5964311462232,681.0504233511107
679.9390496396641,693.1886480208277
659.6679233211639,678.1953119736047
658.9094626955525,692.4848678301116
674.0065217523791,682.935041480818
674.2301997925435,669.8304777299422
686.3422704302926,657.0648511247405
686.9103129802203,669.394688914238
686.6861726949212,686.0962923524954
679.9860904630127,691.7881970479642
690.51891232125,692.3910797435535
706.3820549637132,699.8723755904355
692.0075590336298,741.458402630815
700.4939954745365,744.5318355690509
688.5058672878718,747.3495137571072
685.9064389794648,755.7930504174104
691.6231418915835,776.3231452681042
695.0456556168467,783.4582000679897
700.7702241319612,783.9733020373957
700.936222158761,796.9833040640805
710.7364935121473,792.6888880235426
701.6021324824173,794.0147877740741
715.2165322991613,795.7394939113943
734.680883191441,789.98879104066
738.0972885680991,766.8257524310025
734.1406097589962,765.7345392445839
741.2499875039172,784.8411576312952
743.5994233975546,801.3803334473835
752.2162341622144,813.2438552495041
749.5546855939551,829.0937686859905
740.8250428068387,836.0453547979937
733.3044217997762,832.8638992740061
720.6903857525551,829.7004201875459
726.2015547176647,831.0127155567595
714.7239053051281,847.7201141236732
720.0961146882128,859.8007684544308
729.9483838845597,855.1520907847587
712.4979142984394,847.9978471024416
726.7494727911717,839.4623863654384
736.9099096344123,835.3383166341501
742.8410020829522,819.0991181078982
756.5117537429518,820.7024311069933
767.3700117326108,824.6010476008242
777.3506496856003,825.5817272081882
786.7842151207388,812.4860003659478
777.9771081962838,821.7407404107631
779.5853256341888,821.453198698561
779.7892026876752,828.4704497920127
775.8557651452511,835.5735257594653
768.6978466545643,833.5010053292656
780.5473633717564,846.2135296077245
771.5758197692028,856.5998770800082
763.1839965488538,865.930109397199
746.1958759556608,856.7590024728079
743.1061531774321,857.0941429239483
759.342297470922,868.1341346639836
777.0969765566458,882.2002136443392
776.2683410402974,881.536944801152
788.95805726231,883.9406591113803
789.3881205373768,872.5886318812285
790.3235193218214,846.6786678142901
787.7623437703346,838.8797652976721
796.6880872457282,836.0930417335154
795.3975717523174,851.5640963802203
786.9068943006313,856.7306853317868
769.9542248258666,859.6279765062334
776.056882279835,870.2266862242025
769.0700503466486,875.4232556436484
774.2515923434355,877.230939302672
777.7517551307135,883.8662825199887
783.730559379532,875.9061736291046
773.7719442762872,902.9659764822914
794.969867140568,891.049037721751
801.4720445609464,899.3234085492821
810.9854169125513,902.7273629137557
803.716697520465,902.9031588501247
800.8054461425568,906.2468900105222
800.121733101351,906.930133747652
812.3072578490298,921.2357157471993
802.4962261213116,918.6364147028535
796.5882265835598,932.8736368224546
797.9945475580748,949.363530864037
795.2187390115076,951.6235308058936
783.7317745435353,966.6488861707553
782.1056536677627,953.7973216575008
778.1810408162299,932.7482422797995
779.862869089242,935.8731197039414
784.7436507592936,952.8542015397118
783.7338892197401,962.9287607097644
788.8562761098701,962.9955443050244
770.0882558906346,974.4705559784811
767.0485163992115,976.6501148949894
756.3439086353567,981.4800702330995
759.4242168084801,983.7742464228071
760.0762855155228,996.2664293303328
771.7384941413062,1005.525597855541
806.9492817030099,1001.5233445517679
805.1541065476711,993.3753076431811
811.5139685106352,988.5004337125794
786.5303510939748,978.3670524542923
789.2528700855337,990.4649258037679
775.6834545068833,986.3405045209245
776.2899364523741,981.0551296266774
783.6015743869364,983.0951380464312
788.8142335317747,977.8429887889776
806.1795968119857,979.839238701394
821.1150930186187,977.4492620647312
829.015487660227,972.6554242347589
821.5063951497193,967.6119209195243
823.0477282890216,967.4245863298472
840.4397983855722,957.9375440334777
831.5364150610241,976.939425499933
839.6242516501052,960.1253168282724
846.5969426365649,964.4986438216683
827.1525021692804,962.803019568294
828.9779526509186,972.1170447395447
840.5229093163955,975.074512450646
852.8574173490379,975.6117797045325
846.2824491016402,968.269961273053
853.7089020473034,950.6882704170629
862.4869777585014,941.622539743144
860.8947368013941,948.6763587706731
875.0741458094076,931.2695491270242
869.012363689873,933.7601660507553
865.0515003439964,944.3763970641673
846.1875946894311,949.9944134698778
852.4467964544592,952.4852174412941
865.4691637803127,942.1894749058298
878.5553313602094,937.1602708767281
887.8108365409967,935.9182286818759
897.9542678324859,945.7229279794597
885.31373209668,946.1780160413543
886.3894089112641,945.799263386786
880.8327812602445,966.3136423325211
884.9237480259997,983.863802275852
881.23226149088,975.2458346627435
884.5547392800778,971.6134686215689
910.4561989034129,976.0676971134601
923.9821902535189,975.8253393922251
922.7215771959175,977.5162252161838
928.2787498116776,988.012093667132
929.0572096605607,983.2035779269588
920.3784438956951,984.4367842999015
928.1080711552627,991.016255062999
929.9298956647233,987.0148670706428
933.3975482985921,994.7329158592927
935.0293717334218,997.8566007472149
935.5243284769173,1009.0115934278406
933.1423258035306,1012.8669496375061
939.0866061036518,1022.1221752200416
956.0454537624965,1030.876713312084
964.0375861170892,1018.1743424218707
972.1016255601276,1043.1115185454426
965.8015157044508,1034.9163200513854
965.6549772821905,1047.1288013123744
972.9024822051588,1044.3575592476811
974.5425803878869,1056.7279490654203
983.2687778691017,1083.01671876065
995.3256446722138,1088.5523909206763
1003.4729074304882,1087.0625490115208
995.6951774151586,1090.7821203331966
1002.6007878532549,1078.8292900825434
999.377223201898,1077.1367310642536
1004.0336472270409,1076.5320704755998
1010.4846143304866,1079.5131929378197
1023.0878894220547,1064.4015163415747
1041.659135802484,1080.5782564715682
1044.1623066639552,1089.0814886140918
1052.2277906680881,1083.7085923364925
1055.8744413265802,1093.4903341274883
1060.972608912655,1106.0035418059758
1063.9225700133466,1108.811051692206
1058.244532553101,1107.1656711951398
1055.6473557427203,1126.2205063726942
1060.0524112641938,1118.2262413591125
1066.0383951458082,1118.306204392802
1037.500751341545,1125.1047281043402
1023.9737635097767,1132.8893723069027
1016.3611275194717,1120.3061277029713
1023.3045440292955,1107.3641900502244
1020.8375519945241,1111.4079639994359
1028.9598772258046,1120.8568093638423
1030.5970643402675,1114.5328558869555
1051.8352185999768,1110.4730426815695
1071.8711084148417,1107.9477929487293
1085.4839653482597,1120.6474483382306
1077.0286228744908,1126.200293408293
1086.5825431663993,1135.2101146235254
1086.5931686635604,1140.229715077587
1084.6462718536047,1130.5115812853758
1096.4863942230072,1126.9147670661903
1112.2839761390694,1134.9392760785863
1105.3575094039406,1135.3272928831739
1104.4936602499888,1128.6184163866542
1111.5079561489222,1125.8322756480422
1129.82487128523,1136.4411880582265
1123.0229806398143,1138.2511828427535
1122.7553787181184,1124.6061043046416
1134.0679355057996,1136.1041924567548
1145.3229476528234,1133.5343138808196
1158.0128073690125,1133.436784526594
1169.3642851649233,1153.5620626777695
1172.765383977971,1141.3705749063247
1171.5963720126874,1149.7804335701599
1185.7951158029937,1140.4425132162241
1185.889632826379,1144.7759044788254
1192.2396160690075,1155.8801405088561
1184.7552195044696,1153.6453575366008
1196.8348842804753,1159.568706647844
1203.318690788292,1172.8219416344866
1206.359224685383,1180.101975855205
1205.2135860662102,1168.6518756525213
1194.2610072133994,1171.3950811893476
1194.2654000334371,1166.8490495040978
1199.4455429976288,1159.9463339830154
1202.5589156614585,1161.7511083998127
1196.159026515336,1140.7690495944341
1212.7243003800638,1145.9354219514737
1188.0830409874425,1143.6711357751385
1194.0209182999356,1143.389728868134
1201.8242194259678,1135.6570530156416
1205.5758967181484,1137.12221608829
1205.7452768485286,1136.9119270704068
1209.7428724004549,1148.2391412072877
1206.4416743984543,1146.1667409671684
1210.0473243158795,1146.9652412108808
1215.9033472393228,1156.1481485684242
1230.8152362678316,1156.9837070857075
1210.042256301228,1158.287461691156
1215.5809605700565,1158.4179115258287
1216.0485989523856,1136.0928263993576
1223.1284423185393,1134.8525031091576
1210.0176762394374,1128.1382824532081
1203.3693768247815,1136.2257732766252
1210.9857577900157,1153.3732771014477
1219.4650059131448,1141.8567832482709
1207.3729131484229,1155.1640367935622
1225.0397751593844,1154.7865558121086
1232.6278050412354,1141.7376429743135
1215.1885874579175,1131.9974062088852
1213.6167122018874,1128.783642354805
1213.3155715673747,1125.8734980278139
1222.1085830168713,1142.1489675410874
1224.4705576444755,1164.448942415492
1220.126510541467,1161.1979084761026
1226.0038571688965,1159.6499208559958
1239.774379726663,1155.2388427040169
1255.0013195777494,1159.1805928669546
1282.6558473849173,1156.5394438104724
1282.6289083078427,1159.9959619833373
1262.8186286370233,1168.0186132587228
1269.627089769675,1171.1117968977771
1256.183131955808,1157.6461864980906
1264.0493171418163,1171.3979733736642
1281.9939634600385,1164.443558134165
1273.6859831824506,1163.7241701373196
1255.9286817637123,1159.834858376882
1266.4465781388656,1178.1808833905761
1271.2381326752122,1196.5864198761287
1277.346862055203,1200.5000590275179
1277.6324501804277,1204.3694294852378
1277.0839207079887,1204.9603219613361
1272.4650023585918,1209.5506409792563
1274.6094865087698,1196.7548406330952
1274.20248149125,1190.1981267091503
1255.7204769038422,1197.0369632025636
1273.3073594490659,1222.7342650932126
1290.9315547439955,1216.026249567132
1304.684004671076,1229.2252396026934
1286.80570935713,1239.8381247566078
1295.077479711045,1243.4662072596757
1299.9636468678132,1246.0492810871165
1318.2830053543635,1244.0313927487975
1318.2836114221507,1246.1052825858594
1323.0402521736514,1230.4727845759471
1338.9199902691412,1234.7347821443786
1346.6112362273889,1238.7079420618566
1346.74682351455,1237.155526926887
1349.7079649379452,1240.6760503362214
1363.2605824921268,1246.136627799068
1363.9256957984662,1268.0022789084921
1353.131434235331,1256.600187149457
1358.6774547564592,1256.4764542945509
1342.9314948742108,1255.3541576807727
1337.824937167403,1268.6654436850224
1333.6124194631007,1281.1715901736952
1340.2102364652026,1281.1082810532464
1342.421954751084,1287.3948684495854
1321.341569614801,1292.665552525279
1319.5503735067928,1312.64474618916
1314.6376839391712,1326.0703853892123
1291.4884376951134,1336.2166355390552
1296.2494652343462,1335.7464706301978
1297.0405721294828,1335.1408647239743
1303.2706042253155,1335.7983790776711
1287.3932271411372,1335.9402705098678
1311.740444517396,1338.4087325584508
1316.6483239820832,1336.0281874835746
1320.3888686437006,1339.8076430631907
1319.7768494491354,1350.4402770525649
1312.5460698782922,1351.1383249705482
1319.596607401213,1350.468283177129
1309.3578108954607,1358.0509253628054
1301.536201315174,1355.5778437452716
1295.2547254232911,1356.4705596048607
1292.960865691161,1353.7246609340666
1301.7706549643015,1373.350749948233
1300.1955128241113,1380.5773016892142
1298.6413779191898,1383.5667241495391
1311.9188913686921,1386.0696565398096
1305.7634178566448,1380.7703904169332
1301.5959536060332,1382.6373482038582
1312.176068126944,1371.0493797928389
1303.8031764333941,1363.8039676770784
1288.309122216102,1379.0631945119633
1289.945335778461,1400.0709877092015
1277.701999026651,1415.0128108417932
1272.6855137050113,1412.9391139900495
1264.795869134096,1405.4404753951728
1253.5584150218103,1409.6038049713775
1242.416404696542,1409.1857863181488
1244.324389254108,1417.8518931722099
1247.3283064781035,1423.0651515068357
1254.4724220837668,1424.8926428542386
1260.1059012695093,1417.095440939789
1254.35119692247,1438.0705490111825
1256.2338547787044,1432.965542264513
1272.0326537894139,1433.3971161593654
1267.567743521574,1420.9072006741449
1277.362662182096,1412.0441916020359
1273.9723363818957,1420.4851914814653
1277.808672124477,1421.6209227430472
1277.6687943088616,1435.0801962843905
1301.9715357868783,1431.5925879928666
1309.6605766919056,1452.8805910464077
1322.4511472414129,1448.012274788624
1320.1443409706733,1444.0325893636216
1313.0099068741256,1439.793537836935
1317.628661663529,1435.923247785387
1328.3906602900327,1439.155802421115
1326.4194034614713,1450.0167016231849
1331.6091217186759,1454.6653778810426
1344.0095062640207,1462.398032366293
1344.9205215956404,1473.7735807949703
1350.013699617687,1504.9466684237013
1363.0005846281583,1518.4787946374486
1377.9105183444433,1521.2771907500114
1393.0394724597406,1523.510761025708
1386.7277384278866,1519.8708964416064
1394.007243971212,1506.2596975350195
1398.0907731857544,1500.9761966805459
1407.272937011373,1495.5144595739723
1427.9959696341261,1505.192640863881
1417.307380042388,1524.7802343647193
1417.0348549487846,1519.5054732675212
1408.7968617855227,1527.1831206640777
1425.8420804521693,1523.3988509387611
1417.8658720337887,1514.0018500584333
1434.829925147391,1532.7091422755425
1433.345213746198,1540.0861931499514
1435.3161592434426,1541.479890127159
1446.9563855656168,1547.8894501339635
1452.2512852332316,1546.9636607803643
1462.4072888303403,1546.1436017562546
1464.906513711019,1550.338376694009
1454.8949571584844,1549.3474270263976
1453.7689270218336,1552.3594578913808
1444.6507461140784,1542.4939408819307
1462.8853671470092,1556.0583769458672
1473.7757607140302,1576.306564811767
1479.9717130895258,1577.3957774624953
1486.7934705738603,1560.6029075479937
1477.81263911965,1570.1892781782083
1480.1387939512167,1559.412914827396
1488.7241626668147,1571.4019313173287
1497.402958280458,1573.0989635229405
1491.0424634799342,1576.1749129046257
1497.311706768191,1574.5890249279726
1505.342065869458,1579.7333442654972
1510.6732113741732,1561.4079463772814
1523.4841413043841,1580.6518635768002
1521.459465058688,1567.8828737649453
1529.848758252886,1565.226276440607
1522.1786345428038,1579.4034389993606
1510.3448410179421,1588.577725219731
1499.8674998088838,1605.200405047486
1507.0330244693075,1604.6264550824176
1510.5267240504563,1612.447328957251
1520.8256678247674,1622.7252432401733
1528.2929704839316,1619.9514266178467
1536.9337659592054,1608.8381827977516
1548.9746970052204,1619.568241170907
1564.9155074302246,1615.6804450992217
1568.7776244149206,1626.2633051080438
1573.9562032059432,1623.9966322676594
1579.0295138764138,1626.6769526143435
1590.986553290519,1622.3923270867956
1596.3814313462087,1627.3216383436013
1605.9547125891793,1628.5927158914826
1609.2278589449002,1629.883219142474
1611.5685175704386,1631.9668107700488
1610.301072056621,1662.2398087106453
1603.861957177243,1652.5057096473245
1597.9056910493518,1647.405184157394
1600.020056760906,1663.7145121358203
1618.9038945908562,1668.0877557754523
1595.9217674482595,1673.9313493061989
1584.8152217920056,1670.9243335543238
1575.3179939105942,1677.1805593504341
1571.0519194646236,1686.901756124841
1577.8249434285424,1686.501060457313
1580.6305471345634,1697.6752581213354
1578.9092279758022,1708.8314469762677
1580.7160679089263,1713.5254215043162
1590.7084766202815,1728.8407467401055
1597.9165986090588,1731.4244655797354
1607.1234579566806,1717.9699892055376
1625.5130739882202,1706.7150765485876
1636.5501683203997,1703.0734372431339
1643.6226841657935,1703.9077630025663
1648.6585817564812,1697.8998926068987
1629.0523017134844,1703.9664491003841
1625.0472583272417,1699.4800914243683
1619.7940269594212,1721.3242039132194
1615.972102578158,1726.59233370441
1606.3676706394635,1743.8233008436898
1602.8049909533008,1719.816882752559
1631.9244896922523,1710.8353964269868
1647.0138130350674,1720.1661220324113
1655.5356093932178,1719.851273728703
1659.4275969114688,1734.090633817872
1658.4182897494748,1738.6037301387348
1669.7011918987255,1741.437618511094
1667.451359947741,1757.9544075942733
1672.8682459364697,1758.702680948403
1667.1092976967511,1750.6467087288434
1678.0471387505615,1762.1393895911772
1658.3400281597908,1757.9844731969197
1669.988909528487,1784.2275393895648
1693.492447604416,1795.646201141986
1709.225772155677,1792.372006572316
1718.9711173909668,1782.0003595630021
1715.3523539282783,1787.2100703956899
1739.0317246287798,1796.6897036890682
1743.7699955354456,1796.9888680622098
1732.545565822023,1805.0174980850832
1731.0546288561907,1809.4079451413877
1724.1613197164456,1812.6204946784235
1710.79103104705,1819.6595568703206
1725.9882901667693,1830.7990650191118
1749.1265277579637,1836.0446001784026
1756.1801621730892,1843.193248556961
1749.382864156967,1866.7255832495905
1761.2686450010528,1866.2973190348487
1754.240327576015,1874.1124118672633
1764.815803111919,1877.4912605463617
1768.6765482830524,1877.610092212052
1770.6490743257727,1892.9615054892383
1786.6552531838197,1879.9597366542905
1790.0440419291815,1869.9187231575934
1778.6870874121955,1877.7782510227885
1772.2713940324306,1848.244676520878
1780.7229205637163,1863.0660948217712
1803.110691959502,1861.1031619033447
1819.565145039631,1836.8930455452646
1811.1311489705943,1844.082739259348
1817.8464916514672,1859.2869183866662
1829.413386547788,1860.4712181901493
1846.7058651818022,1869.3360445914657
1865.8767525123653,1863.2932746642336
1870.8792892755673,1860.9973179252304
1880.9384223489533,1860.8017962542888
1880.4199003764525,1849.5368997765208
1885.5019417148164,1862.691793517469
1897.583897823919,1834.531473665376
1883.3874408857123,1856.582878920842
1883.5111773946,1857.0934666293972
1897.164531805992,1861.0599195790662
1892.8386303820964,1860.961450093797
1913.8102372559551,1849.1475385625783
1928.8224856332467,1848.023617410664
1928.110198482044,1868.6527483083987
1923.6814625328477,1879.0033319620102
1922.0509280249007,1866.682661700521
1922.390729327954,1880.3719254437997
1922.5318075517316,1887.8661437136016
1926.4173407045332,1890.334457293576
1924.2423624771916,1893.6522802987513
1905.9134279571936,1891.1690637425017
1889.8739917040346,1895.8660522105995
1895.4205965679937,1889.9053997156461
1905.433672652568,1895.8637052270076
1910.3693935250506,1894.2496666216562
1917.097323561898,1906.791736978014
1912.4928916542965,1900.623292719412
1926.3829992248805,1879.4390079425377
1902.2100982810011,1863.2917370668652
1906.0275085792964,1866.815479140054
1912.9925589628792,1869.5752520442813
1930.3663570401893,1887.333086502903
1943.9564634288188,1877.7750837880276
1949.5922422887231,1871.1130569810182
1946.585138632788,1862.8794349661498
1948.6922628990653,1870.3206758020253
1951.4791833974723,1860.386988898396
1938.2188315176463,1854.7661408459448
1932.442447943887,1864.6088725170157
1931.2496393564038,1864.7222091279646
1931.6802886865755,1877.690690606526
1950.041439908175,1883.9612759782678
1949.558381576306,1899.9862912411243
1955.9407955064812,1897.775322390466
1968.0465326194567,1901.847621850581
1955.706225329936,1910.116684910284
1960.704477347689,1893.5502706880434
1941.1940457956493,1896.9132807417461
1950.0276083414421,1904.999081243023
1938.4178106023967,1903.5289817519072
1947.0837097926826,1890.1714596639883
1949.936539614474,1894.3047523579648
1961.1740993051137,1871.7658330546521
1964.6239725751248,1893.9470515780558
1960.411899187214,1892.7846583017335
1971.9518214893974,1887.1532322909068
1985.5213703353777,1894.558563903353
1971.7806360840405,1897.56449808015
1959.1908164941706,1909.0899762644651
1944.3840717664575,1892.9724391172738
1935.0110276537164,1886.941712455739
1950.1604355288966,1888.7591371039985
1955.0704809526005,1901.5081345894496
1950.0923819513332,1897.7248774192517
1943.617856572836,1907.5739238931255
1961.9506186686265,1912.1613488362482
1957.7178187315112,1908.9577385648813
1948.5946758294472,1918.269192260467
1939.9653882057237,1917.722861605811
1930.2757747577314,1900.7282306095965
1906.8762207246746,1893.828615506386
1911.0570057025363,1892.6504598432382
1910.8212568279841,1883.9366610393713
1903.5044412063878,1875.2596376104277
1907.6167778179881,1897.7361859818634
1908.253052720423,1886.0433819297302
1922.979286033368,1878.0577177818382
1930.5546124471412,1875.6311636851367
1933.3654445051204,1911.9577980030922
1927.8901818193244,1908.0909936061175
1933.6425363303501,1909.8715259678047
1931.5818273183952,1904.9874505361188
1939.4867659803983,1917.7612162123826
1931.96592526391,1908.3968851992056
1952.2649876443816,1896.1453234765818
1961.4183221354292,1902.5365972087698
1952.3886266461855,1912.1315331387207
1943.3564631834547,1903.2360221540903
1931.4609607987495,1913.578854206608
1928.9675023232255,1926.4313674103073
1922.8661020167883,1934.577993271561
1938.9402079633671,1935.7178581406295
1929.6856805008651,1934.2921487175056
1944.2530552096785,1943.6830870799317
1942.393174274391,1928.239363334393
1951.5485421249582,1946.5484258751967
1970.034482895469,1952.8763278715421
1970.124191181473,1947.0151151691405
1966.3981730083667,1932.5176121289937
